,learner,openmlid,anchors,slopes,is_nonmonotonic,is_nonmonotonic64,is_nonmonotonic64
116,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,1120,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2896, 4096, 5793, 8192, 15406]","[0.003576504183934873, 0.005848302283502302, 0.0038634982546252527, 0.0006247420681370124, 0.0004262035484483529, 0.0011460899383795677, 0.00046444581012895563, 0.00025482870411259914, 0.00023726215196108566, 0.000139580546976932, -7.374833145058203e-05, -3.1926734081612424e-05, -5.553246753246763e-05, 4.742857142857147e-05, -4.202597402597404e-05, -0.00017584415584415592, 1.6883116883116884e-05, 5.1376623376623525e-05, -9.537662337662356e-05, -0.00020036090225563914]",True,True,True
117,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,1479,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 981]","[-0.00027592897118899944, 0.0025957445507511466, 0.0006086707088912527, 0.0011927086057358547, 0.0002765104085983713, 0.00011563826441201068, 7.537427004602535e-05, 0.0002890950533294188, 0.0005302317082370651, 0.00047426187993259735, 0.00014606075010867463, 2.800097151653974e-05]",True,True,True
118,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,1494,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 854]","[-0.0044185183013266, -0.0026263041946543945, -0.0007325230996361705, 0.0006195727578080425, 0.0011474209045900042, 0.000629242740755631, 0.0006306870411752243, 0.0003435284035029696, 0.00013922515663078433, 0.00011601530812466872, 5.809501399453099e-05, 3.4093490962119755e-05]",True,True,True
119,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,1566,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 981]","[0.0022532859155252618, 0.002531777882688588, 0.002294148146215004, 0.0011690871830050099, 0.0012324273585373451, 0.0008345362849587842, 0.0009029391406755273, -7.268354595733581e-05, 0.00018097249259384034, -0.00019164793027384947, -3.2555593087524455e-05, 8.743477874925995e-05]",True,True,True
120,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,40498,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 3967]","[-0.0021316254489079133, 0.011258353315519271, 0.008760665212032665, 0.0037107846838953253, 0.0020414770769443275, 0.0014233110290877364, 0.0008382406506091946, 0.00013717184073201176, 0.0001330575657219609, 0.00010499387585265564, 3.1499504712197076e-05, 8.343391524551944e-05, 4.888311688311703e-05, -1.807792207792213e-05, -0.0001713246753246753, -3.3052631578947474e-05]",True,True,True
121,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,40982,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1571]","[-0.006891074779110048, -0.0021107868201035457, 0.0010739381744635037, 0.0039322152087924835, 0.003992918288847364, 0.0018338589143277783, 0.0006223444161922198, 0.0003139801913755317, 5.791372277293967e-05, 0.0002185326315875183, 9.487275020790002e-05, 4.560451246867999e-05, -3.646753246753249e-05, -0.00013867669172932374]",True,True,True
122,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,40984,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1871]","[-0.0031301100242725637, 0.0030180969396622877, 0.0035170640126621277, 0.0014366488905016906, 0.0006443368042375182, 0.0006463830101932072, 0.00015482872179024354, 8.344026099197929e-05, 0.0003361956339734438, 0.00015551327887547976, 6.828489828519181e-05, 5.891166815282368e-07, 1.594805194805196e-05, -4.387969924812046e-05]",True,True,True
123,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,41146,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2896, 4096, 4149]","[-0.011287027811165681, -0.0014691180817398872, 0.0016077584133051257, 0.001679260189766649, 0.000509865907273453, 0.0009377191463773442, 0.00024603956556308674, -2.6915354340906317e-05, -7.787426244204475e-05, 8.131581438102044e-06, 2.3168713861244455e-05, -4.38046805783652e-05, -4.072727272727275e-05, -1.397402597402599e-05, -2.2285714285714297e-05, 4.384415584415586e-05, -4.316883116883118e-05, -3.792481203007525e-05]",True,True,True
124,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,41156,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 3358]","[-0.009365255768185947, -0.005670776058429752, -0.0001398555262070263, 0.0016949785780934281, 0.0014617199733872172, 0.00048060769568995207, 0.00053148631310332, 0.00010472155046406177, 0.0001630780409667373, 0.00011442790332037994, 7.58156271131956e-05, -7.021552080379074e-05, -2.083116883116884e-05, -1.4389610389610393e-05, -2.259740259740261e-05, -3.245112781954892e-05]",True,True,True
125,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,797,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0, 0.0, 0.0, 0.0, 0.0, 4.488620290600491e-05, -0.0005209670193604853, 0.0, 7.279088204912028e-05, 9.667584018676949e-05, 0.00020000106227382759, 0.00020508879559139926]",True,True,True
126,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,806,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.2899121080939256e-05, -0.00046070560582862604, 2.953131174420851e-05, 5.161975784048315e-05, 0.00016599496176975616, 0.00022777828443044907, 0.00012053542709016816]",True,True,True
127,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,819,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2896, 4096, 7708]","[0.0013072379392484695, -0.007262657781853087, 0.0003091558497223342, 0.0010695822088975882, 0.0003369740633237151, 0.0005061193003528377, 0.00012579657805680247, -8.561909603976725e-05, -2.881089916522238e-05, 3.10546821959979e-05, 2.6097506266147526e-06, -1.2515838303339804e-06, 2.929870129870132e-05, -4.8831168831168866e-06, -2.701298701298704e-05, -2.6649350649350676e-05, -3.792207792207795e-05, 6.806015037593993e-05]",True,True,True
128,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,837,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0, 0.0, 0.0, 0.0, 0.0, 2.5248810595345264e-05, -0.00027807148868807337, 1.900655800686186e-05, 4.0870405743947826e-05, 5.448639640910818e-05, 0.00019693529454885484, 0.00012165428686718205]",True,True,True
129,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,847,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2896, 4096, 5324]","[0.0, 0.00017062028747920718, 0.00026880833383405664, 0.0006897336205690821, 0.001157760967086281, 0.0009250014873799663, 0.0005156973960628055, 0.0002879048188788018, 0.00010449779218861432, 0.00015990300546998487, 7.88182830096113e-05, -1.153833368446234e-05, 4.31688311688312e-05, -6.207792207792212e-05, -7.06493506493507e-05, 1.5168831168831184e-05, -3.875324675324677e-05, 0.00011329323308270689]",True,True,True
130,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,866,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0, 0.0, 0.0, 0.0, 0.0, 7.517573185890017e-05, -3.811103958507458e-05, 3.348664281659184e-06, 7.515429507537546e-05, 0.00013633726646375774, 0.00011784685668717234, 9.897826500382402e-05]",True,True,True
131,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,41146,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2896, 4096, 4149]","[0.0, 0.0, 0.0008446906559505127, -0.0004184804876237867, 0.0003363648166823521, 0.0003073063873967229, 0.00039666117887318734, 0.00026112348255591714, -3.030004981402365e-05, -1.5630405952807253e-05, 0.00010802580881399748, -9.186322146744573e-06, 7.220779220778677e-06, 3.0441558441558514e-05, -5.314285714285719e-05, -3.4285714285714304e-05, -8.789610389610397e-05, 5.693233082706777e-05]",True,True,True
132,sklearn.linear_model.SGDClassifier,54,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 684]","[0.008351110116801534, 0.003331872516582154, -0.0010032324482477004, 0.0005724507404989978, -0.00013665180646331, -5.7683190135597055e-05, 0.0005444381011643045, -0.00014413049339235919, -0.0010780137649439034, -0.0002190798041423237, -0.00027813058187518445, 0.000602583302740768]",True,True,True
133,sklearn.linear_model.SGDClassifier,188,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 595]","[0.006583404424607011, 0.006094185917046271, 0.004568864892006848, 0.003919535995213684, 0.002372203557383265, 0.0013888079725023106, 0.0001870671826525986, 0.001021580662184676, 0.0010419913558075008, 0.0008931158948859084, 0.0006342663930754437, 1.6519112908862248e-05]",True,True,True
134,sklearn.linear_model.SGDClassifier,299,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 291]","[0.011697969531966099, 0.005907670166443338, 0.005847497944364304, 0.0025927787972825707, -0.00013487862969274885, 1.5950992821982465e-05, -0.0002842641188726102, -0.0002969365667267824, -0.0004798078740797611, 0.00017775693483121583]",True,True,True
135,sklearn.linear_model.SGDClassifier,679,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 828]","[0.006122491786465158, -0.0007401513507770328, -0.0006985758023293888, 0.00017640201303768455, 5.86993564142875e-05, 0.0005208494736018232, 0.0013667759316478311, -0.0012061230578717184, 0.000491353321493522, 0.001323799872210209, -0.00037176149038509556, -0.00039932031741273877]",True,True,True
136,sklearn.linear_model.SGDClassifier,718,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0, 9.276437847866413e-06, 3.788129502415217e-05, -2.627957140804367e-06, 0.00013990602573062125, 2.8491102357081607e-05, 0.0004961591676722114, 0.0013342278973108095, 0.0011796279942482065, 0.00036603243275425357, 0.0003004192163937206, 0.0002931218520444016]",True,True,True
137,sklearn.linear_model.SGDClassifier,797,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[4.7792207792207824e-05, 3.610613524406628e-05, 0.0001095084750104653, 0.0004664298914677605, 0.0012894264087118662, 0.0035638112828781906, 0.00144553873168822, 0.001025597755007771, 0.0005449411779334344, 0.00010285959103995443, 0.0001619085667308028, 8.018414648469376e-05]",True,True,True
138,sklearn.linear_model.SGDClassifier,837,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0, 4.1806678170314494e-05, 0.00018085972789067827, 0.00046576403792214656, 0.0012825576802417355, 0.003854854252524631, 0.0014136900173118922, 0.0008609794341981158, 8.079052967849219e-05, -9.735948819177666e-06, 0.000258404717649802, 0.00012294530153276394]",True,True,True
139,sklearn.linear_model.SGDClassifier,1503,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724]","[0.018012523956778503, 0.016151572829846715, 0.011321389030435093, 0.007190625502272974, 0.003914261806440459, 0.0019174001935814832, 0.0011364889103280284, 0.00047580397023380287, 0.00029477130593272673, -5.962062866302362e-05, 0.00033810255932340835, 0.00012968676405894836]",True,True,True
140,sklearn.linear_model.SGDClassifier,1509,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724]","[0.003331518428728554, 0.0026950228023624946, 0.0019432151152557783, 0.00011139523383386702, 0.0009573437058426946, 0.0006623781645331268, -0.00026955854661112093, -0.000406212272700624, 0.000380564194885868, -0.0006029210274264421, -1.646664707738487e-05, 0.0005754625524149906]",True,True,True
141,sklearn.linear_model.SGDClassifier,1567,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724]","[0.01155401514790543, 0.0074366317297633435, 0.004460369024685723, 0.0018106741660713682, 0.0015987639889513128, 0.0006761053289814212, 0.0018559695920939698, 3.462522612625874e-05, 0.00010745620616234662, -9.94473085688858e-05, -0.00017256270345615476, 6.9952257675793235e-06]",True,True,True
142,sklearn.linear_model.SGDClassifier,40687,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 863]","[0.0037358717653853068, 0.00333050408318179, 0.002834999450627604, 0.0009903555580236228, 0.001916053697027378, 0.00018791668302676418, 0.0006113922154516447, 0.0002883619625023158, 0.00012528691704196367, -1.9450717732053076e-05, 0.0001314347954657044, -0.00010927380280541744]",True,True,True
0,sklearn.ensemble.GradientBoostingClassifier,3,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2588]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4875110225547674e-05, -2.8773630572787674e-07, 2.776287688580761e-05, 3.251356492226827e-05, -1.0191249452294143e-05, -1.4749992300436131e-05, 1.1064935064935076e-05, -1.7402597402597413e-05, 2.950649350649353e-05, -4.1172932330827116e-05]",True,True,True
1,sklearn.ensemble.GradientBoostingClassifier,11,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 505]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8897987375739245e-06, 5.3142172216622636e-05, 0.00010040211805139568]",True,True,True
2,sklearn.ensemble.GradientBoostingClassifier,18,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[3.868131868131868e-05, 9.374955305563624e-05, 3.1843486413538496e-05, 0.00013522604103089763, 0.00010161010632765099, -4.200318601523125e-05, -1.5594758873650358e-05, 9.438179813112503e-06, 4.4411271985035465e-05, -7.929910384679441e-07, 3.0261794515271967e-05, 2.616864863826481e-05, -1.3454545454545468e-05, 0.00010974436090225555]",True,True,True
3,sklearn.ensemble.GradientBoostingClassifier,23,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1192]","[7.736263736263735e-05, 0.00018749910611127248, 6.27216199453478e-05, 5.033821420339854e-05, -2.1100419385010253e-07, 0.00015303689747681455, 0.0004718791639214307, 0.0007938818871846809, 0.0009495638661379759, 0.0007978620705899683, 0.0003885480759708616, 0.00014263417941104607, 8.654545454545453e-05, 0.00010306766917293184]",True,True,True
4,sklearn.ensemble.GradientBoostingClassifier,24,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2896, 4096, 6579]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,False,False
5,sklearn.ensemble.GradientBoostingClassifier,31,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0, 0.0, 0.0, 6.111535523300241e-06, 8.908487393006009e-05, 0.00021315618348269436, 0.00010127241269216384, 0.0003722689555966485, 0.00019390540794324951, 0.0001601383472083309, 4.595914771298479e-05, 4.419530360140208e-05]",True,True,True
6,sklearn.ensemble.GradientBoostingClassifier,46,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2583]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.674038908993724e-06, -3.053943471990854e-07, -1.5262620267976961e-07, -7.63198276198392e-08, 0.0, -6.233766233766235e-07, 1.3506493506493527e-06, 9.744360902255646e-06]",True,True,True
7,sklearn.ensemble.GradientBoostingClassifier,54,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 684]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.845192204822287e-07, 2.790102176548014e-05, 1.237532254616225e-05]",True,True,True
8,sklearn.ensemble.GradientBoostingClassifier,61,"[16, 23, 32, 45, 64, 121]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,False,False
9,sklearn.ensemble.GradientBoostingClassifier,181,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1201]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.894181234771516e-05, 0.00011581548609749143, 0.00012377980645120613, 0.00019402516494480032, 6.722077922077929e-05, 0.00015485714285714302]",True,True,True
10,sklearn.ensemble.GradientBoostingClassifier,188,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 595]","[0.0011952451330347357, 0.001701638490559642, 0.0013680010918685006, 0.0012842024209189689, 0.0013223772166916163, 0.0010955394142518316, 0.0008973829789148079, 0.0006191230947723505, 0.0006224980666620891, 0.0003903626626788729, 0.00028156849272319476, 0.0002422281037155646]",True,True,True
11,sklearn.ensemble.GradientBoostingClassifier,346,"[16, 23, 32, 40]","[0.0, 0.0, 0.0, 0.0]",False,,
12,sklearn.ensemble.GradientBoostingClassifier,446,"[16, 23, 32, 45, 64, 91, 128, 162]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,False,False
13,sklearn.ensemble.GradientBoostingClassifier,679,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 828]","[0.00017291219570696444, 0.000532980566723517, 0.0008413594199191795, 0.0013889119562765378, 0.0005309020151572592, 0.0007557800201323002, 0.0006438937125283886, 0.000784723735390036, 0.0006963208482336061, 0.00022471766529955493, 0.0002917315783782824, 0.00010612263850905301]",True,True,True
14,sklearn.ensemble.GradientBoostingClassifier,715,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.130260071497836e-06]",True,True,True
15,sklearn.ensemble.GradientBoostingClassifier,718,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.187344200283869e-06]",True,True,True
16,sklearn.ensemble.GradientBoostingClassifier,720,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 3383]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1789882541267285e-05, 0.00015440796902209023, 0.0001009727784571117, 0.00017891034460894357, 2.3516498256377326e-05, -4.10389610389611e-06, 8.41558441558441e-06, 5.355844155844159e-05, -2.2045112781954833e-05]",True,True,True
0,sklearn.linear_model.LogisticRegression,11,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 505]","[0.0022366915489003196, 0.0027856535125979874, 0.0015407194577203777, 0.00029465549955266194, -7.951258715826258e-05, 8.767628332095871e-05, 0.0005326531673017371, -2.6180907452682472e-05, 5.2403888076444055e-05, 2.1991674554750484e-05]",True,True,True
1,sklearn.linear_model.LogisticRegression,31,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0014991421729337894, 0.001358167292983009, 0.0021281862358397134, 0.002316390506324323, 0.0014216105874763553, 0.0010455111397524107, 0.0008529351944356794, 0.00012138549165952408, -1.1640402496939868e-05, -6.128390526830471e-05, -3.109635243334536e-05, -3.611278446318556e-05]",True,True,True
2,sklearn.linear_model.LogisticRegression,61,"[16, 23, 32, 45, 64, 121]","[-0.0005807410145252193, -0.00039464417054164356, -0.0006976833528479423, -9.089709905151396e-05, 0.00015723530203366198, 2.700347557345892e-06]",True,True,True
3,sklearn.linear_model.LogisticRegression,346,"[16, 23, 32, 40]","[-7.498519465122727e-05, -0.0017796185859654304, -0.000657891236432647, -0.000657891236432647]",True,,
4,sklearn.linear_model.LogisticRegression,446,"[16, 23, 32, 45, 64, 91, 128, 162]","[0.0, 0.0, 4.236374909398934e-05, -2.5488845094610793e-06, 5.2143631544846115e-05, 8.01424357207662e-05, 4.6728225125444074e-05, -1.344877241672642e-05]",True,True,True
5,sklearn.linear_model.LogisticRegression,679,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 828]","[0.009734695939169875, 0.0029622460296341137, 0.0010233239198231218, -0.00021398662707446169, -0.00026499747037218787, 0.000729130764660833, 0.0001618126627635727, -0.0005162087213100944, 1.5376081106530742e-05, -7.614662178140513e-05, 0.00010474538031013254, 5.959095840931281e-05]",True,True,True
6,sklearn.linear_model.LogisticRegression,715,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0006317031133744853, 0.0021483077738886497, 0.0036810651590230116, 0.003842232457959991, 0.003193295897386621, 0.0016289136453750991, 0.00048046616602002594, 0.0004172227747736472, 0.0005250508570787282, 4.829529415769935e-05, -6.154734603888457e-05, 0.00013309958323662452]",True,True,True
7,sklearn.linear_model.LogisticRegression,718,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0002505643680319623, 0.001207019956637572, 0.0008642150380312284, 0.0002760580368742878, 0.0001572074629916713, 0.00014116910392322928]",True,True,True
8,sklearn.linear_model.LogisticRegression,720,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 3383]","[0.0017237041239287262, 0.0011187550823885527, -4.803050933708756e-06, 0.0002053717405745965, 0.00037386681445466705, -0.00027342424315490087, 0.0001756998099454079, 3.818286356279379e-05, 2.4535828190709746e-05, -3.6427091383647627e-05, -7.312309001164793e-05, -3.170055790504317e-05, -1.0545454545454561e-05, 4.1298701298701325e-05, 9.298701298701313e-06, 9.672180451127829e-05]",True,True,True
9,sklearn.linear_model.LogisticRegression,723,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0006438393464837041, 0.0024353845471664494, 0.005425987012920137, 0.0037649285586189036, 0.0018936104399759274, 0.0013914769870092866, 0.0003267275553820223, 0.0002182564143185666, 0.00033409959946580114, 0.00013135843928699384, 0.00021857157126390796, 0.00017413113080064414]",True,True,True
10,sklearn.linear_model.LogisticRegression,737,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2516]","[0.007529516105435046, 0.003338427529093247, 0.003010082937378355, 0.00020874612033478814, -0.0007924804648920336, 0.00027080516284335425, -6.90489230673769e-06, -0.00021621081715190882, 0.00013990082569747511, -0.00013036532119332307, -7.267371431929232e-05, 0.00012742251831944018, 3.0441558441558474e-05, -8.774025974025977e-05, 0.00023064935064935084, 5.593984962406021e-05]",True,True,True
11,sklearn.linear_model.LogisticRegression,740,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.008801698042031238, 0.007329498781809477, 0.003741177991513513, 0.0008877817416511079, 0.0005680548272315412, 0.000255495868177742, 0.0002625443207079799, 0.00043340169037444325, -6.281821047813009e-05, 0.00017209834697613237, 4.745938044713416e-05, -9.384957910672398e-05]",True,True,True
12,sklearn.linear_model.LogisticRegression,741,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 828]","[0.0028427967913210194, 0.002064637222938953, 0.0019436385978271785, 0.00034783013564511605, 0.0009095203015302192, -0.0007419760522961925, 3.9008986541455615e-06, 0.0004350182926512114, 0.00012121916379277447, -6.230536932208299e-05, -1.6612303973635528e-05, -1.7384444840086094e-05]",True,True,True
13,sklearn.linear_model.LogisticRegression,743,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.010284415644868346, 0.004733784374644528, 0.0013250817762857953, 0.0007402974565103439, 0.0001744139188862027, 0.0008828979576273224, 0.000676683335241329, 0.000397464023014603, 9.111659517517801e-05, -2.8495373498203216e-06, 8.632710108956947e-05, -6.843893353047095e-05]",True,True,True
14,sklearn.linear_model.LogisticRegression,751,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.00914549847871219, 0.005590006519313808, 0.004330988002153166, 0.0014280011886148416, -0.0001447551311722347, 0.0006226221864897966, 0.00017737662055213824, 0.00018811105651709258, 0.0002809441292109966, -3.411878082748045e-07, 0.0002159161989735555, 5.087751483672244e-05]",True,True,True
15,sklearn.linear_model.LogisticRegression,772,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1764]","[0.01136110394984173, 0.0036476872092539, 0.0015468612482735034, 0.0017531561898497625, 0.0006927651935790193, 0.0004835146424761666, 0.0006138205609763914, 0.00012502164850538913, 0.00014383810436871327, 0.00011650581339625748, 1.7928420326297936e-05, 5.272234222626582e-05, 0.00010493506493506458, 0.00018706766917293193]",True,True,True
16,sklearn.linear_model.LogisticRegression,797,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0, 0.0, 0.0, 0.00015579708149196102, 0.0013228351598044148, 0.002891218767234456, 0.0009388877616055181, 0.001005839886712196, 0.00025610253673562824, -0.00010795180866547491, 0.00016982709663680644, 5.416731454466536e-05]",True,True,True
17,sklearn.linear_model.LogisticRegression,799,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0034529030324545614, 0.0017642479598850645, 4.53708738884444e-05, 0.0006363763225974943, 9.203542498996285e-05, -0.00012677011646163508, 0.0003538749634594679, -1.9024041565254903e-05, 9.719980675195523e-05, -6.0327474970129654e-05, 2.1803549840744503e-05, 8.500339784014657e-06]",True,True,True
18,sklearn.linear_model.LogisticRegression,803,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2896, 4096, 5774]","[0.003170489940295178, 0.003298344260949214, 0.004084164033710162, 0.0004190578153693263, 0.0004309955301579912, 0.0011908951089829244, 6.764743586123621e-05, 5.4546729977951556e-05, -0.00029288218679110917, 0.00016550208783361223, -0.002358747131541826, 3.958811408742752e-05, -0.0005994805194805198, 3.942857142857145e-05, 2.1298701298701303e-05, -1.6207792207792207e-05, -0.00019096103896103927, -0.0006563007518797]",True,True,True
19,sklearn.linear_model.LogisticRegression,806,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0, 0.0, 0.0, 7.204474707457732e-05, 0.000921724469359783, 0.0025695489909528706, 0.0018785365773967655, 0.0002511683556484008, 0.00017169081318118572, 7.297141446637023e-05, 4.228439348829335e-05, -1.6658046731339676e-05]",True,True,True
20,sklearn.linear_model.LogisticRegression,807,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2896, 4096, 6634]","[0.005799445948495531, 0.004068757410890952, 0.0027756926767176586, 0.00243533426332387, 0.0006198476414469091, -2.3328197094746615e-05, 0.00037065331012313705, -0.00018107745825377987, 8.09169737069618e-05, 2.329292502707484e-05, -6.742452647576416e-05, 3.494574637447004e-05, -6.493506493506499e-06, 1.8545454545454555e-05, -4.1974025974026e-05, 4.9714285714285725e-05, 3.210389610389614e-05, 3.6992481203007794e-06]",True,True,True
21,sklearn.linear_model.LogisticRegression,813,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.005267974404021309, 0.003674640823563891, 0.0018704207340948062, 0.00029252621956905395, 0.0006096515295450892, 0.0009076092501792528, 0.00020927264528215522, 0.0001981154321775099, 3.0518978561429264e-05, -3.4882037845323015e-05, -3.337328189009813e-05, 1.6773845185994586e-05]",True,True,True
22,sklearn.linear_model.LogisticRegression,816,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2896, 4096, 6634]","[0.006165707040720335, 0.004106926067092884, 0.000909956054969346, 0.0011609125497998403, 0.0007454643622790609, -0.00024662712267740444, -0.0002854178789006686, -0.00032687909629553326, -0.00027756934873997545, -1.8369801225068212e-05, 5.599280419415927e-05, 0.00012657909936274962, -1.2155844155844359e-05, -2.3272727272727186e-05, -0.00011953246753246731, 2.3116883116883265e-05, -3.2519480519480005e-05, -5.897744360902277e-05]",True,True,True
