,learner,openmlid,slopes,is_nonmonotonic
22,SVC_sigmoid,897,"[0.0013343008486231339, 0.0017173079252890385, 0.0007955908021685795, -0.0004464640507335088, -0.0004411886660621409, -0.00045532676353088184, -0.0004838506949192121, -0.0002614534415972394, -0.00027405549576239586, -0.00022298225758861774, -0.00011896475798301158, -4.06288693744875e-05]",True
23,SVC_sigmoid,903,"[0.001462819634497422, 0.001108293738281228, 9.232970760943198e-05, 0.0010499570554777452, -0.00014585296436309475, -5.021828916001094e-05, 0.00025836872622506986, 0.00017208583091850337, 0.00011186013018823418, 0.00013867546808001067, 0.00015579267408393808, -2.207393015586185e-05]",True
24,SVC_sigmoid,904,"[-0.00031907074925530154, -7.963628076280398e-05, -4.8948562840188464e-05, 5.8625252320459714e-05, -3.601466904172208e-05, 7.261071599692149e-05, 6.905835483282958e-05, 4.113670341678426e-05, 0.0001100632999761362, 1.8297857302351225e-05, 9.04267617318209e-05, 8.114336939849788e-05]",True
25,SVC_sigmoid,910,"[0.002353110674076492, 0.0012030729539366362, 0.0005297133081391572, 0.0014148312929582168, 0.0002579188730452884, -0.00016596399309559183, 0.0001718637560869825, 5.906843940995292e-05, -9.994042833438559e-05, -0.00018290395006964472, 4.3871090407073836e-05, -4.135389983486279e-05]",True
26,SVC_sigmoid,912,"[0.002032409135600455, 0.0008015230045033104, -0.0005486301004564836, 0.0010234883248351446, 0.00033221567704378916, -0.00039162347521645046, -0.00018392207031347042, -0.00016958866780170253, -0.00019274349173646364, -0.00013637665365930646, -0.00013304778626290438, -6.251202401072543e-05]",True
27,SVC_sigmoid,913,"[0.0015143488188577544, 0.0018237254487053203, 0.0008471151794839469, 0.0006801971355783147, 0.000509435171968288, 0.00023442315649926015, 9.123226084735035e-07, 0.00026746527207091255, -0.00011683876255300908, 3.727760441551708e-05, -4.230934826706888e-05, -0.00010148093429958247]",True
28,SVC_sigmoid,917,"[0.00054143361998706, 0.0007422350984947677, 0.0004163739047983936, 0.001019967204479357, 0.0008035570860419397, -0.0001273676705176442, 8.601978190576533e-05, 0.0003458073680049821, 7.23332948775514e-05, -1.2799031966196794e-05, 0.00013290589480471847, 2.3195735431099805e-06]",True
29,SVC_sigmoid,1450,"[0.0008608274278689795, -0.0008785670481738817, -0.001549524391365663, 0.001244028168802859, 0.00010404166411485626, -0.00020740093117695577]",True
30,SVC_sigmoid,1465,"[0.005385323081472498, 1.7913956014981544e-05, -0.0001389740286191844, -0.0003536929931590342, 0.0007998304401849027, 0.0003117360545593123]",True
31,SVC_sigmoid,1499,"[-0.008603327043189916, -0.003031363599765395, -0.0009693190434266223, -0.00541916251414516, -0.0009966346107521042, -0.00019866948847179934, -0.00017280125714112197, -1.0640262460919212e-05]",True
32,SVC_sigmoid,1567,"[0.0015507733887332262, 0.0028877251413709304, 0.003076355229319285, 0.0008754258676688035, 0.0001600898737029067, 0.0008847240101540424, 0.0006492025405595649, 0.0002604111068825347, 0.00010744262350412334, 1.5290293951728e-05, 3.514863607640915e-05, -8.281858938264839e-05]",True
33,SVC_sigmoid,40687,"[-0.00020575677770699776, 0.0008634865050079904, -0.0014480238831451856, -0.003605639130930039, 0.0007941187419691352, 4.14727993149567e-06, -2.6419693297900774e-05, 2.33186829026676e-05, 0.00016940181128302921, 0.00018178227316728996, 2.0669770028948433e-05, -5.321026259766683e-05]",True
34,SVC_sigmoid,40981,"[4.622187083632476e-05, -0.0022400018734354994, -0.0006556880339821458, 0.0007510315712254509, 3.916865995684176e-05, 0.00040788640747534236, -7.303578428311287e-05, 3.757440293829848e-05, -0.00024305503702438057, 6.411478574461171e-05, 1.6390019711566415e-05, -9.764487584811845e-05]",True
35,sklearn.ensemble.ExtraTreesClassifier,11,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
36,sklearn.ensemble.ExtraTreesClassifier,13,"[0.0, 6.662725736191197e-05, 0.00030219918016962717, 3.947844610065927e-05, 0.00023305870344072523, -2.14844033174833e-05, 7.427719327693561e-05, 6.458635554185325e-05]",True
37,sklearn.ensemble.ExtraTreesClassifier,18,"[3.868131868131868e-05, 9.374955305563624e-05, 3.1843486413538496e-05, 0.00013522604103089763, 0.00010161010632765099, -4.200318601523125e-05, -1.5594758873650358e-05, 9.438179813112503e-06, 4.4411271985035465e-05, -7.929910384679441e-07, 3.0261794515271967e-05, 2.9238991242812912e-05, 2.5974025974025805e-07, 8.821052631578959e-05]",True
38,sklearn.ensemble.ExtraTreesClassifier,21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
39,sklearn.ensemble.ExtraTreesClassifier,36,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
40,sklearn.ensemble.ExtraTreesClassifier,54,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
41,sklearn.ensemble.ExtraTreesClassifier,55,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
42,sklearn.ensemble.ExtraTreesClassifier,61,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
43,sklearn.ensemble.ExtraTreesClassifier,185,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
44,sklearn.ensemble.ExtraTreesClassifier,299,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
45,sklearn.ensemble.ExtraTreesClassifier,336,"[0.0007881691379016882, 0.00015850609492113686, 6.708221756919677e-05, 0.00033786972067140214, 0.00012981123439418648, 0.00034346491554587433, 0.00018812720489837776, 4.480792716734321e-05]",True
46,sklearn.ensemble.ExtraTreesClassifier,346,"[0.0, 0.0, 0.0, 0.0]",False
47,sklearn.ensemble.ExtraTreesClassifier,380,"[0.0, 0.0, 0.0, 0.0]",False
48,sklearn.ensemble.ExtraTreesClassifier,446,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
49,sklearn.ensemble.ExtraTreesClassifier,679,"[0.00017291219570696444, 0.000532980566723517, 0.0008413594199191795, 0.0013889119562765378, 0.0005244974608074993, 0.0005602271431180558, 0.00045043111696650777, 0.00025732071748253195, 0.00041977325547634946, 0.0002321377721644708, 0.00024248287547789423, 0.00013443577169668428]",True
50,sklearn.ensemble.ExtraTreesClassifier,715,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
51,sklearn.ensemble.ExtraTreesClassifier,723,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
52,sklearn.ensemble.ExtraTreesClassifier,728,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.376792069493471e-06, -4.9025163871253155e-06, -3.6702663018937933e-06, -2.44386041582119e-06, -1.526971735995427e-06, 8.845782599731e-06, -1.6790362076365545e-06, 1.4025974025974033e-06, -4.051948051948056e-06, -8.207792207792213e-06, 1.6240601503759413e-06]",True
53,sklearn.ensemble.ExtraTreesClassifier,740,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
54,sklearn.ensemble.ExtraTreesClassifier,741,"[0.0008311204267353648, 0.0008715774265190784, 0.00038169207379270745, 0.0004903137125577401, 0.0009285959128938184, 0.0004265980079941559, 0.00031462644082539147, 0.00033703019632004024, 0.00033087460266297794, 5.377460445271561e-05, 6.444093583491093e-05, 6.069830446258469e-05]",True
55,sklearn.ensemble.ExtraTreesClassifier,743,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
56,sklearn.ensemble.ExtraTreesClassifier,751,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
57,sklearn.ensemble.ExtraTreesClassifier,797,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
58,sklearn.ensemble.ExtraTreesClassifier,799,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
59,sklearn.ensemble.ExtraTreesClassifier,806,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
60,sklearn.ensemble.ExtraTreesClassifier,813,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
61,sklearn.ensemble.ExtraTreesClassifier,845,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
62,sklearn.ensemble.ExtraTreesClassifier,849,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
63,sklearn.ensemble.ExtraTreesClassifier,866,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
64,sklearn.ensemble.ExtraTreesClassifier,897,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
65,sklearn.ensemble.ExtraTreesClassifier,903,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
66,sklearn.ensemble.ExtraTreesClassifier,910,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
67,sklearn.ensemble.ExtraTreesClassifier,912,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
68,sklearn.ensemble.ExtraTreesClassifier,913,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
69,sklearn.ensemble.ExtraTreesClassifier,914,"[0.001562760568811758, 0.002160187152946851, 0.0019093273290786933, 0.0005656531230827905, 0.0008055980962837955, 0.00029961567123979295, 3.1020287277338966e-05, 0.00020020682337046388, 0.00023135520189324562, -0.00013758574410098966, 2.3874403633951734e-05, -9.01698591158438e-06, 7.745454545454552e-05, -9.954887218045125e-06]",True
70,sklearn.ensemble.ExtraTreesClassifier,917,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
71,sklearn.ensemble.ExtraTreesClassifier,934,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
72,sklearn.ensemble.ExtraTreesClassifier,958,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
73,sklearn.ensemble.ExtraTreesClassifier,966,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
74,sklearn.ensemble.ExtraTreesClassifier,991,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
75,sklearn.ensemble.ExtraTreesClassifier,1067,"[-3.808731944710111e-05, -0.00017630988005725088, -2.9685608888084454e-05, -1.3043345784086616e-05, 7.007659300040561e-06, 5.0338772037885944e-05, 4.032323338054116e-05, -2.86436082162483e-06, 2.0419608242986423e-05, 1.8595425888259017e-05, 9.484058275948689e-07, 8.803634144750922e-06, 7.792207792207788e-07, 1.1699248120300763e-05]",True
76,sklearn.ensemble.ExtraTreesClassifier,1448,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
77,sklearn.ensemble.ExtraTreesClassifier,1450,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
78,sklearn.ensemble.ExtraTreesClassifier,1465,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
79,sklearn.ensemble.ExtraTreesClassifier,1488,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
80,sklearn.ensemble.ExtraTreesClassifier,1494,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
81,sklearn.ensemble.ExtraTreesClassifier,1499,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
82,sklearn.ensemble.ExtraTreesClassifier,40975,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
83,sklearn.ensemble.ExtraTreesClassifier,40981,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
84,sklearn.ensemble.ExtraTreesClassifier,40984,"[0.00010873345739523036, 8.08131388205207e-05, 7.563416670253103e-05, 2.7333626019054257e-05, -2.6277673978519827e-05, -2.9214489404677976e-05, 7.152513812342931e-05, -1.4681065207574809e-05, 4.142597625241361e-06, -3.4471463296882518e-06, 1.4304171070689142e-06, -1.676039209235855e-06, 9.870129870129878e-07, -1.8045112781954898e-06]",True
85,sklearn.ensemble.ExtraTreesClassifier,41157,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
86,sklearn.ensemble.RandomForestClassifier,11,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
87,sklearn.ensemble.RandomForestClassifier,13,"[0.0, 6.662725736191197e-05, 0.0003145677639667824, 4.647145309366628e-05, 0.0002221743496992286, -3.2476316712553094e-05, 7.284611746569452e-05, 7.168408869327657e-05]",True
88,sklearn.ensemble.RandomForestClassifier,18,"[3.868131868131868e-05, 9.374955305563624e-05, 3.1843486413538496e-05, 0.00013522604103089763, 0.00010161010632765099, -4.143853327666547e-05, -1.5192060796533677e-05, 1.0621270896122251e-05, 4.22253321461813e-05, 4.817692495101119e-06, 3.1449486919968765e-05, 3.112271960263289e-05, -2.1922077922077944e-05, 5.795488721804517e-05]",True
89,sklearn.ensemble.RandomForestClassifier,21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
90,sklearn.ensemble.RandomForestClassifier,23,"[7.736263736263735e-05, 0.00018749910611127248, 6.27216199453478e-05, 5.033821420339854e-05, -2.1100419385010253e-07, 5.598280060384819e-05, 1.6466921407295695e-05, 4.2146936671413866e-05, 2.2581143228635582e-05, 5.867459639211369e-05, 4.861617958203193e-05, 3.4989534074181926e-05, 3.0701298701298725e-05, 8.751879699248132e-06]",True
91,sklearn.ensemble.RandomForestClassifier,31,"[1.4167650531286881e-05, 0.0, -2.0327498588368133e-05, 0.0, 3.9465859700493705e-05, -4.869081567446329e-06, 1.3130933968758473e-06, -1.2234221006312644e-06, -6.109651039552975e-07, 1.6101735600474685e-05, -2.280802317411167e-07, 3.6685614101381946e-06]",True
92,sklearn.ensemble.RandomForestClassifier,54,"[0.0, 0.0, 1.2368583797155235e-05, 0.0, 0.0, 0.0, 0.0, -3.0378977747399078e-06, 0.0, 0.0, 0.0, 0.0]",False
93,sklearn.ensemble.RandomForestClassifier,55,"[0.0, 0.0, 1.2368583797155235e-05, 0.0, 0.0, 0.0]",False
94,sklearn.ensemble.RandomForestClassifier,61,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.3537103628636684e-06]",True
95,sklearn.ensemble.RandomForestClassifier,181,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.810186242206005e-07, 0.0, -1.2347274398538206e-06, -5.194805194805198e-07, 0.0]",False
96,sklearn.ensemble.RandomForestClassifier,185,"[0.0, -2.3612750885478135e-06, 0.0, 0.0, 3.764351590438534e-06, 3.7105751391465712e-06, 0.0, 2.7197932957094995e-06, 0.0, 1.9412615575609193e-06, -1.171579125039619e-06, 7.284203962086132e-07, -1.922077922077923e-06, 3.0075187969924844e-07]",True
97,sklearn.ensemble.RandomForestClassifier,188,"[0.0011952451330347357, 0.001701638490559642, 0.001378390702258111, 0.0012842024209189689, 0.0013223772166916163, 0.0010360668494726326, 0.0007210715963030277, 0.0007226394682007174, 0.000592369345841852, 0.0003575610264708768, 0.00019275789105307, 0.00017169588544792565]",True
98,sklearn.ensemble.RandomForestClassifier,299,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
99,sklearn.ensemble.RandomForestClassifier,336,"[0.0007881691379016882, 0.00015850609492113686, 7.9450801366352e-05, 0.00033969418951058385, 0.00012981123439418648, 0.00034346491554587433, 0.00019495249639520218, 4.480792716734321e-05]",True
100,sklearn.ensemble.RandomForestClassifier,346,"[0.0, -4.947433518862095e-06, 0.0, 0.0]",False
101,sklearn.ensemble.RandomForestClassifier,380,"[0.0, 0.0, 2.0727240239435374e-05, 4.0224459625725765e-05]",True
102,sklearn.ensemble.RandomForestClassifier,446,"[0.0, 0.0, 0.0, 6.111535523300241e-06, -5.3739364084191765e-06, 5.143371480005146e-06, 0.0, 0.0]",False
103,sklearn.ensemble.RandomForestClassifier,679,"[0.00016549104542867133, 0.0005280331332046549, 0.0008537280037163346, 0.0013900412617536696, 0.0005296190997319552, 0.0005538138033713827, 0.0004593012232227102, 0.00026237829011879543, 0.00041750562985557675, 0.00023194926928890713, 0.00024305211479588547, 0.00013511733895400942]",True
104,sklearn.ensemble.RandomForestClassifier,715,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False
105,sklearn.ensemble.RandomForestClassifier,728,"[0.0, 2.1645021645021626e-06, -5.3739364084191605e-06, 0.0, 5.121638924455818e-06, 2.376792069493471e-06, -4.9025163871253155e-06, -3.6702663018937933e-06, -2.44386041582119e-06, -1.4350046115191062e-06, 9.350525108931213e-06, -1.6790362076365545e-06, 1.4545454545454555e-06, -5.350649350649355e-06, -3.2727272727272755e-06, 3.6390977443609062e-06]",True
106,sklearn.ensemble.RandomForestClassifier,740,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4126457484121663e-06, 1.6667824154455234e-06, -2.0847833903459986e-06, 0.0, 0.0, 4.10965301452397e-07]",True
107,sklearn.ensemble.RandomForestClassifier,741,"[0.0008469307034152066, 0.0008849833754088982, 0.0003847478415543575, 0.0004909797132237406, 0.0009148683730381694, 0.0004237782532403492, 0.0003161018511228911, 0.00033357956302459626, 0.000330874540330182, 5.098471722680807e-05, 6.564787074503585e-05, 6.013673987287585e-05]",True
108,sklearn.ensemble.RandomForestClassifier,743,"[1.4167650531286881e-05, 0.0, -1.1988011988011982e-05, 0.0, 0.0, 0.0, 0.0, 0.0, -8.245722531436788e-07, 8.469791078486596e-07, 0.0, 0.0]",False
109,sklearn.ensemble.RandomForestClassifier,751,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.089864158829693e-06, 1.5741833923652088e-06, -4.341062836884498e-07, 0.0, 0.0]",False
110,sklearn.ensemble.RandomForestClassifier,799,"[0.0, 0.0, 0.0, 9.445100354191264e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 1.431075811241115e-07, 0.0, 0.0]",False
111,sklearn.ensemble.RandomForestClassifier,813,"[1.4167650531286881e-05, 0.0, 0.0, 1.8725312842960404e-06, 0.0, 0.0, 1.952934283761365e-06, 0.0, 0.0, 1.431075811241115e-07, 9.951734089665206e-07, 2.979006850241107e-07]",True
